date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:53:52	1159/1159	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-63d7e546-45f30f49d6841143;gz%22	https://voodoosharma.com/robots.txt		(from )
08:53:52	36483/36483	---M-Z	200	added ('OK')	text/html	etag:%228e83-64ba151c-e45f2375ff8c787c;gz%22	https://voodoosharma.com/?fbclid=IwAR2zJBmiZ3qnvYHxVJFpsOgOCkGQnXOtGm2kM7s6RkVfCkWWc61GjOFp_Oc	C:/My%20Web%20Sites/22blackstone/voodoosharma.com/indexd1ec.html	(from )
08:53:53	2028/2028	---M--	200	added ('OK')	image/png	etag:%227ec-64b6b12a-cfb2e9edf4084eeb;;;%22	https://voodoosharma.com/images/favicon.png	C:/My%20Web%20Sites/22blackstone/voodoosharma.com/images/favicon.png	(from https://voodoosharma.com/?fbclid=IwAR2zJBmiZ3qnvYHxVJFpsOgOCkGQnXOtGm2kM7s6RkVfCkWWc61GjOFp_Oc)
08:53:53	148625/148625	---M-Z	200	added ('OK')	text/css	etag:%2224491-64b6b12a-358a2670706b50c4;gz%22	https://voodoosharma.com/css/bootstrap.css	C:/My%20Web%20Sites/22blackstone/voodoosharma.com/css/bootstrap.css	(from https://voodoosharma.com/?fbclid=IwAR2zJBmiZ3qnvYHxVJFpsOgOCkGQnXOtGm2kM7s6RkVfCkWWc61GjOFp_Oc)
08:53:53	37204/37204	---M-Z	200	added ('OK')	text/css	etag:%229154-64b6b12a-407fb01ef62ef1f4;gz%22	https://voodoosharma.com/css/fonts.css	C:/My%20Web%20Sites/22blackstone/voodoosharma.com/css/fonts.css	(from https://voodoosharma.com/?fbclid=IwAR2zJBmiZ3qnvYHxVJFpsOgOCkGQnXOtGm2kM7s6RkVfCkWWc61GjOFp_Oc)
08:53:53	318495/318495	---M-Z	200	added ('OK')	text/css	etag:%224dc1f-64b6b12a-b7ddf7b42d6aa0f8;gz%22	https://voodoosharma.com/css/style.css	C:/My%20Web%20Sites/22blackstone/voodoosharma.com/css/style.css	(from https://voodoosharma.com/?fbclid=IwAR2zJBmiZ3qnvYHxVJFpsOgOCkGQnXOtGm2kM7s6RkVfCkWWc61GjOFp_Oc)
08:53:53	13012/13012	---M--	200	added ('OK')	image/jpeg	etag:%2232d4-64b6b12a-4b5ed57e82bcd36b;;;%22	https://voodoosharma.com/images/ie8-panel/warning_bar_0000_us.jpg	C:/My%20Web%20Sites/22blackstone/voodoosharma.com/images/ie8-panel/warning_bar_0000_us.jpg	(from https://voodoosharma.com/?fbclid=IwAR2zJBmiZ3qnvYHxVJFpsOgOCkGQnXOtGm2kM7s6RkVfCkWWc61GjOFp_Oc)
08:53:54	36483/36483	---M-Z	200	added ('OK')	text/html	etag:%228e83-64ba151c-e45f2375ff8c787c;gz%22	https://voodoosharma.com/index.html	C:/My%20Web%20Sites/22blackstone/voodoosharma.com/index.html	(from https://voodoosharma.com/?fbclid=IwAR2zJBmiZ3qnvYHxVJFpsOgOCkGQnXOtGm2kM7s6RkVfCkWWc61GjOFp_Oc)
08:53:54	20019/20019	---M--	200	added ('OK')	image/png	etag:%224e33-64b6b12a-ebe26b3cd97b2aaa;;;%22	https://voodoosharma.com/images/voodoo.png	C:/My%20Web%20Sites/22blackstone/voodoosharma.com/images/voodoo.png	(from https://voodoosharma.com/?fbclid=IwAR2zJBmiZ3qnvYHxVJFpsOgOCkGQnXOtGm2kM7s6RkVfCkWWc61GjOFp_Oc)
08:53:54	23885/23885	---M-Z	200	added ('OK')	image/svg+xml	etag:%225d4d-64b6b12a-de325f9cedfc9d73;gz%22	https://voodoosharma.com/images/svg/sprite.svg	C:/My%20Web%20Sites/22blackstone/voodoosharma.com/images/svg/sprite.svg	(from https://voodoosharma.com/?fbclid=IwAR2zJBmiZ3qnvYHxVJFpsOgOCkGQnXOtGm2kM7s6RkVfCkWWc61GjOFp_Oc)
08:53:54	271133/271133	---M--	200	added ('OK')	image/jpeg	etag:%224231d-64b6b12a-c9e4df34d489fd1f;;;%22	https://voodoosharma.com/images/slide-01-1894x1042.jpg	C:/My%20Web%20Sites/22blackstone/voodoosharma.com/images/slide-01-1894x1042.jpg	(from https://voodoosharma.com/?fbclid=IwAR2zJBmiZ3qnvYHxVJFpsOgOCkGQnXOtGm2kM7s6RkVfCkWWc61GjOFp_Oc)
08:53:55	376837/376837	---M--	200	added ('OK')	image/jpeg	etag:%225c005-64b6b12a-7cff3021d4fc4689;;;%22	https://voodoosharma.com/images/slide-02-1894x1042.jpg	C:/My%20Web%20Sites/22blackstone/voodoosharma.com/images/slide-02-1894x1042.jpg	(from https://voodoosharma.com/?fbclid=IwAR2zJBmiZ3qnvYHxVJFpsOgOCkGQnXOtGm2kM7s6RkVfCkWWc61GjOFp_Oc)
